day,month,year,location,total_cases,total_vaccinations,new_cases
02,04,2020,Venezuela,146.0,0.0,3.0
02,04,2021,Argentina,2373153.0,4123152.0,9902.0
02,04,2021,Bolivia,273947.0,320065.0,620.0
02,04,2021,Brazil,12910082.0,20632877.0,70238.0
02,04,2021,Chile,1011485.0,10810463.0,8079.0
02,04,2021,Colombia,2428048.0,2336144.0,10222.0
02,04,2021,Ecuador,332038.0,515673.0,1650.0
02,04,2021,Falkland Islands,0.0,0.0,0.0
02,04,2021,Guyana,10446.0,0.0,71.0
02,04,2021,Paraguay,217886.0,0.0,1608.0
02,04,2021,Peru,1568345.0,1055944.0,6622.0
02,04,2021,Suriname,9130.0,27760.0,8.0
02,04,2021,Uruguay,111568.0,784022.0,3380.0
02,04,2021,Venezuela,162730.0,98000.0,979.0
02,05,2020,Argentina,4681.0,0.0,149.0
02,05,2020,Bolivia,1470.0,0.0,241.0
02,05,2020,Brazil,97100.0,0.0,4898.0
02,05,2020,Chile,21213.0,0.0,2526.0
02,05,2020,Colombia,7285.0,0.0,279.0
02,05,2020,Ecuador,27464.0,0.0,1128.0
02,05,2020,Guyana,82.0,0.0,0.0
02,05,2020,Paraguay,370.0,0.0,37.0
02,05,2020,Peru,42534.0,0.0,2075.0
02,05,2020,Suriname,10.0,0.0,0.0
02,05,2020,Uruguay,652.0,0.0,4.0
02,05,2020,Venezuela,345.0,0.0,10.0
02,05,2021,Argentina,3005259.0,7997902.0,11394.0
02,05,2021,Bolivia,306527.0,0.0,0.0
02,05,2021,Brazil,14754910.0,43173356.0,28935.0
02,05,2021,Chile,1210920.0,14938509.0,7165.0
02,05,2021,Colombia,2893655.0,5220330.0,15909.0
02,05,2021,Ecuador,387299.0,1596900.0,2710.0
02,05,2021,Guyana,13518.0,0.0,114.0
02,05,2021,Paraguay,282543.0,135915.0,1520.0
02,05,2021,Peru,1810998.0,1937702.0,11553.0
02,05,2021,Suriname,10489.0,0.0,61.0
02,05,2021,Uruguay,202492.0,1871707.0,1584.0
02,05,2021,Venezuela,200067.0,0.0,1202.0
02,06,2020,Argentina,18319.0,0.0,904.0
02,06,2020,Bolivia,10991.0,0.0,460.0
02,06,2020,Brazil,555383.0,0.0,28936.0
02,06,2020,Chile,132548.0,0.0,3528.0
02,06,2020,Colombia,31833.0,0.0,1340.0
02,06,2020,Ecuador,40414.0,0.0,1316.0
02,06,2020,Guyana,153.0,0.0,0.0
02,06,2020,Paraguay,1013.0,0.0,18.0
02,06,2020,Peru,178165.0,0.0,8126.0
02,06,2020,Suriname,54.0,0.0,10.0
02,06,2020,Uruguay,826.0,0.0,1.0
02,06,2020,Venezuela,1819.0,0.0,157.0
02,06,2021,Argentina,3852156.0,12801115.0,35017.0
02,06,2021,Bolivia,378028.0,1767803.0,3310.0
02,06,2021,Brazil,16720081.0,68919860.0,95601.0
02,06,2021,Chile,1394973.0,19200632.0,5616.0
02,06,2021,Colombia,3459422.0,10697683.0,27000.0
02,06,2021,Ecuador,428865.0,3004736.0,1175.0
02,06,2021,Guyana,17257.0,274625.0,143.0
